Idnumber,F1,F2,F2-F1,sylldur,o-dur,i-dur,s-dur,s:i-ratio,s-levelDiff,s-ampDiff,s-freqH,s-freqM,s-freqMH,s-var
360,0.029010949,-0.119765146,-0.122074627,-0.464408169,0.240562589,-0.178738932,-0.810072565,-0.65121037,-2.326397737,-0.726390285,1.757295295,0.567840218,0.410659949,0.850192513
361,1.029737052,0.665013363,0.226805736,-0.046440817,-0.149348489,1.8007623,-0.810072565,-1.525436969,-2.943533175,-0.069589477,0.27013991,2.107355244,3.215883824,1.464850945
362,-0.516839653,0.49319795,0.653215067,1.207461238,2.19011798,-0.178738932,0.136161416,0.028743652,-1.319120723,-0.517082394,-0.465268509,1.436088444,2.626797949,-0.221466986
363,2.360247894,0.428186712,-0.496797979,-0.255424493,-0.929170646,-0.838572676,0.76698407,1.539752589,2.134244435,0.292457697,-0.321610967,0.294520522,0.171878981,-1.251759894
364,-0.721533629,0.098486865,0.364635015,0.162542859,-0.149348489,-0.838572676,0.76698407,1.539752589,-1.85483867,-0.560160128,2.716750382,0.787770936,0.602798571,1.896106885
365,3.110792471,2.257788681,0.91595213,0.580510211,-0.929170646,-0.838572676,2.028629378,2.748559738,0.892088687,1.200561195,-0.704697745,0.514052815,0.363669525,-0.783914007
366,-0.380377003,-0.338017158,-0.169453441,-0.464408169,-0.149348489,0.481094812,-0.810072565,-1.059182783,0.430233695,-0.496144717,-0.017696616,0.303923357,0.180093603,0.081114757
367,0.30193625,0.562852847,0.407706664,-0.673391844,-0.929170646,-0.838572676,0.136161416,0.935349014,-1.954612866,1.672843073,1.306507837,1.172649693,0.939041158,-0.046634796
368,0.040382836,-0.073328548,-0.083310142,-1.091359196,-0.929170646,-0.838572676,-0.494661238,0.330945439,-0.91151431,1.335113121,-0.113642125,1.139660085,0.910220365,-0.377875392
369,-0.596442866,-0.170845404,0.067440632,-1.091359196,-0.929170646,-0.838572676,-0.494661238,0.330945439,-1.017802184,-2.04495592,-0.689315177,-0.971674807,-0.934310402,1.409766594
370,-1.17640913,0.762530219,1.152846203,0.580510211,-0.929170646,0.481094812,1.397806724,0.210064724,0.347230955,-1.149762719,-0.752583592,0.64577219,0.478743852,0.071616444
371,-0.596442866,-0.189420044,0.050211972,3.297297997,1.020384745,1.8007623,3.290274685,0.158258703,0.965182797,1.665355703,-0.513154356,-0.232356981,-0.288418326,-0.683650768
372,-1.881466158,1.208321562,1.833378268,0.580510211,2.580029058,-0.838572676,-0.810072565,0.028743652,-1.148476969,1.293072632,-0.785260686,0.699798649,0.525943122,-0.367921924
373,-0.687417966,-0.212638343,0.063133467,0.580510211,-0.149348489,-0.178738932,1.082395397,0.708697673,-0.276065265,-0.358751777,0.683991824,0.118894688,0.018446545,-0.088323115
374,1.109340265,-0.988129532,-1.336695147,1.62542859,1.020384745,0.481094812,1.397806724,0.210064724,0.635287327,-0.231502886,-0.401478651,-0.355868797,-0.396322262,-0.517625485
375,2.451222994,0.22850934,-0.716463392,3.297297997,4.529584449,1.8007623,0.451572743,-1.007376762,-0.290269848,-0.675056972,-0.545396914,2.239313674,1.870913473,0.528434754
376,0.085870386,-0.751302882,-0.729384887,-0.673391844,-0.929170646,0.481094812,-0.494661238,-0.877861711,-1.566947813,-1.383879284,-0.513154356,2.797188658,2.58843984,1.586555836
377,0.495258338,-2.07010227,-2.107677676,0.371526535,0.630473667,-0.178738932,0.136161416,0.028743652,1.74163869,-0.141727593,-0.752583592,-0.8470474,-0.82543185,-0.365907521
378,-0.096079814,-0.584131128,-0.505412309,-0.464408169,-0.149348489,0.481094812,-0.810072565,-1.059182783,0.136266776,-0.519604331,0.366085419,-0.707757945,-0.703744056,0.10216375
379,-0.914855717,1.872364916,2.083193836,0.998477562,0.630473667,1.140928556,0.451572743,-0.726760817,-0.848374851,0.550205951,3.964041996,-0.619785658,-0.626888608,1.825826293
380,-1.858722383,0.158854443,0.851344656,-0.255424493,-0.539259568,-0.838572676,0.451572743,1.237550801,0.655529889,0.176340561,-0.785260686,-0.619785658,-0.626888608,0.226723775
381,0.040382836,0.432830372,0.386170839,0.789493887,1.410295823,0.481094812,-0.179249911,-0.696540638,-0.643975947,0.164832643,-0.752583592,0.118894688,0.018446545,-1.041396378
382,-1.290128006,0.465335991,0.920259295,2.043395942,2.969940136,-0.178738932,0.76698407,0.482046333,-1.02919265,0.593058243,-0.449451405,-0.39985494,-0.434749986,0.455045729
383,-1.119549693,0.042762947,0.463699809,-0.464408169,-0.539259568,1.140928556,-0.810072565,-1.331164392,-0.477514545,0.592222858,-0.641342423,-1.235591668,-1.164876748,-0.352915016
384,0.063126611,-0.110477827,-0.126381792,-1.091359196,-0.929170646,-0.178738932,-0.810072565,-0.65121037,0.51093218,0.301139596,-0.113642125,-0.619785658,-0.626888608,-1.285316206
385,-0.016476601,0.158854443,0.153583931,-0.88237552,-0.929170646,-0.178738932,-0.494661238,-0.42455903,0.372770082,-0.597429917,-0.225839273,-0.100637605,-0.173343999,-0.285034578
386,0.313308137,-0.110477827,-0.221139421,0.162542859,0.630473667,-0.838572676,0.136161416,0.935349014,0.606608154,0.385121653,-0.785260686,0.259937213,0.141665879,-1.168340606
387,0.267820587,-0.486614272,-0.552791123,-0.255424493,-0.149348489,0.481094812,-0.494661238,-0.877861711,-1.055232422,0.616124672,0.27013991,-0.443841084,-0.47317771,0.32305516
388,-0.164311139,0.377106454,0.412013829,-0.255424493,-0.149348489,-0.838572676,0.136161416,0.935349014,0.221016869,1.341817432,-0.656811898,-0.583608649,-0.595283197,-1.331617848
389,-0.550955316,0.028831968,0.235420066,0.998477562,1.410295823,-0.838572676,0.76698407,1.539752589,0.86432441,-0.85751746,-0.785260686,-1.191605525,-1.126449024,0.118888745
390,-0.312145677,1.171172283,1.204532183,0.789493887,1.020384745,-0.838572676,0.76698407,1.539752589,-0.263126636,0.85249169,-0.737287931,-0.795730233,-0.780599505,0.632377836
391,-1.312871781,1.50087213,1.889371413,0.580510211,0.240562589,-0.838572676,1.082395397,1.841954376,-0.866613281,-0.891346944,0.157247504,-1.417831361,3.125453364,1.124568687
392,0.859158739,0.038119287,-0.29005406,-0.255424493,0.240562589,-0.178738932,-0.494661238,-0.42455903,-0.251630198,-0.187443285,-0.27372512,0.206707605,0.095162763,-1.269912542
393,-0.710161741,0.172785422,0.429242489,0.789493887,1.410295823,-0.838572676,0.451572743,1.237550801,-0.736369229,-1.359486862,0.318112664,-1.455522386,-1.35701537,0.820065613
394,0.495258338,-0.658429685,-0.798299526,-1.718310224,-0.929170646,-0.178738932,-1.756306546,-1.331164392,0.198217839,-0.985481564,1.929023851,-1.15439261,-1.093938612,0.967949605
395,-0.30077379,0.172785422,0.27418455,0.371526535,-0.149348489,1.140928556,0.136161416,-0.877861711,0.582149391,0.492237856,-0.641342423,0.21595107,0.103238154,-0.026333357
396,-2.245366559,0.753242899,1.54910538,-0.88237552,0.630473667,-0.838572676,-1.440895219,-0.575659923,-1.177859971,0.19734983,0.779763518,-0.407982815,-0.441850761,0.629926996
397,-1.017202705,-0.663073345,-0.229753751,1.834412266,2.580029058,-0.838572676,1.082395397,1.841954376,0.629684131,-0.277805484,0.683991824,-0.276263439,-0.326776435,-0.506885455
398,-0.971715155,0.121705164,0.480928469,0.162542859,0.630473667,0.481094812,-0.494661238,-0.877861711,-1.28726329,0.754084533,0.318112664,-0.003979648,-0.088900467,-0.44930869
399,-0.30077379,-0.384453756,-0.242675246,2.461363293,4.919495527,-0.178738932,-0.179249911,-0.197907689,-1.303523112,0.528985111,1.641708768,0.557959273,0.402027634,-0.003586365
400,-0.369005115,0.274945938,0.394785169,1.207461238,0.240562589,0.481094812,1.397806724,0.210064724,-0.944459546,0.274306963,-0.369496815,-1.022673234,-0.978864286,-0.872696646
401,0.57486155,0.404968413,0.157891096,-0.673391844,-0.929170646,-0.178738932,-0.179249911,-0.197907689,0.18898757,-0.910934959,-0.752583592,-0.934860317,-0.902148068,-0.280886872
402,-0.221170577,-0.347304477,-0.238368081,-0.046440817,-0.149348489,0.481094812,-0.179249911,-0.696540638,-1.381561979,0.420187956,1.067078601,-0.012824688,-0.096627781,0.101583765
403,0.040382836,0.010257329,-0.005781173,0.371526535,0.630473667,-0.838572676,0.451572743,1.237550801,-1.944591835,0.081871006,-0.689315177,2.767147397,2.447329338,-1.24215341
404,1.018365164,-0.161558085,-0.535562463,0.998477562,-0.539259568,2.460596044,0.76698407,-1.104513051,1.742684504,0.238365035,-0.130067579,-0.8470474,-0.82543185,-1.50279128
405,-1.403846881,-2.427664076,-1.720032829,-0.673391844,-0.929170646,-0.838572676,0.136161416,0.935349014,-0.708570975,-1.753074816,-0.689315177,0.21595107,0.103238154,1.619423798
406,0.745439863,-0.872038037,-1.091186744,-0.464408169,0.240562589,-0.838572676,-0.494661238,0.330945439,0.993332652,0.417092983,-0.561040203,-1.198299068,-1.132296721,-1.20358733
407,0.154101712,0.209934701,0.136355271,-0.046440817,-0.929170646,-0.178738932,0.76698407,0.482046333,0.561393986,-0.104565177,-0.752583592,-1.066579693,-1.017222394,-0.020853917
408,0.506630225,0.641795064,0.403399499,2.043395942,-0.539259568,1.140928556,2.974863358,0.482046333,1.630488824,0.529635228,-0.785260686,-0.531813371,-0.550033159,-1.253237881
409,0.916018177,-0.54233819,-0.849985506,-1.091359196,-0.539259568,-0.838572676,-0.810072565,0.028743652,2.018111121,0.938948127,-0.785260686,-0.179924222,-0.242611365,-1.310792443
410,1.882628617,0.943632952,0.162198261,0.371526535,-0.539259568,1.140928556,0.451572743,-0.726760817,0.418956888,-0.00493438,-0.257560388,-0.795730233,-0.780599505,-0.484730865
411,0.39291135,-0.231212982,-0.363275865,-0.464408169,-0.539259568,-0.838572676,0.136161416,0.935349014,-2.075566136,1.689876152,-0.321610967,1.479994902,1.20754792,0.43527396
412,0.4383989,-0.379810096,-0.518333803,-0.88237552,-0.539259568,-0.838572676,-0.494661238,0.330945439,0.954833682,1.348693102,-0.561040203,-0.759234483,-0.748715632,-1.603111673
413,-0.096079814,1.658756564,1.57494837,-2.136277575,-0.149348489,-0.838572676,-2.702540527,-1.784467073,-1.10088696,-2.877334936,1.210736143,-1.549550737,-1.439161592,2.794469822
414,-0.016476601,-0.008317311,-0.001474008,1.834412266,2.969940136,-0.178738932,0.451572743,0.255394992,-1.308901235,-0.21433315,2.380941102,-0.003979648,-0.088900467,0.717377515
415,-0.39174889,-0.207994683,-0.044545657,0.580510211,-0.929170646,0.481094812,1.397806724,0.210064724,-0.214293304,0.542033223,-0.608926051,2.270311156,1.89799388,-1.383242933
416,-0.039220377,0.010257329,0.024368982,2.670346969,1.800206902,1.8007623,1.713218051,-0.489316555,-0.367293667,0.197854175,0.893785717,-0.487827227,-0.511605435,0.584956364
417,-0.459980215,0.256371299,0.412013829,2.670346969,1.410295823,1.8007623,2.028629378,-0.359801504,-0.133139178,0.797704432,-0.401478651,-0.311882653,-0.357894537,-0.5331554
418,-2.165763346,0.799679498,1.562026875,0.371526535,1.800206902,0.481094812,-1.125483892,-1.240503855,-1.294365843,0.715896069,-0.225839273,0.294520522,0.171878981,0.509288921
419,-1.051318367,0.400324753,0.769508521,-0.046440817,-0.539259568,-0.178738932,0.451572743,0.255394992,0.498988259,-0.194898647,-0.49742416,0.171964926,0.06481043,0.267271494
420,-0.99445893,0.674300683,1.00209543,1.207461238,0.240562589,1.140928556,1.082395397,-0.42455903,0.771607866,-0.266405869,-0.225839273,0.514052815,0.363669525,-0.316570095
421,0.745439863,0.725380941,0.390478004,-0.046440817,-0.149348489,-0.178738932,0.136161416,0.028743652,0.154394999,1.223397135,-0.785260686,-0.575799515,-0.588460883,-0.950320832
422,0.290564362,-0.082615868,-0.186682101,-0.046440817,-0.149348489,1.8007623,-0.810072565,-1.525436969,-1.60564959,-0.685969728,3.580259961,0.040006495,-0.050472743,2.378528438
423,-0.334889453,-0.226569322,-0.083310142,-0.255424493,0.240562589,-0.178738932,-0.494661238,-0.42455903,-1.071828269,0.214920382,2.956614154,-1.411536243,-1.318587645,1.687635267
424,0.256448699,1.844502957,1.613712855,0.998477562,-0.929170646,0.481094812,2.028629378,0.572706869,1.504140386,1.660331359,0.348790893,-0.056731146,-0.13498589,-0.748339571
425,0.938761952,-1.201737884,-1.470217261,0.162542859,0.240562589,-0.178738932,0.136161416,0.028743652,-2.069449844,-0.858094175,0.39667674,-0.978766776,3.317243909,1.575848211
426,0.745439863,-0.811670459,-1.035193599,-0.046440817,0.240562589,-0.838572676,0.136161416,0.935349014,0.670721826,0.295831929,3.628232715,-1.587480817,-1.472298543,-0.259678732
427,-1.312871781,-0.310155199,0.209577076,-0.673391844,-0.929170646,-0.838572676,0.136161416,0.935349014,0.017167081,-0.124286393,-0.017696616,2.415258249,2.02462437,0.827074719
428,0.518002113,-1.104221028,-1.220401693,2.043395942,0.630473667,-0.178738932,2.659452031,1.841954376,-1.886710526,0.217672445,-0.130067579,-1.198299068,-1.132296721,1.314577743
429,0.449770788,-0.960267573,-1.061036589,-0.88237552,-0.149348489,-0.838572676,-0.810072565,0.028743652,0.705287149,0.49288509,-0.641342423,-0.39985494,-0.434749986,-1.695702754
430,0.154101712,-0.704866283,-0.712156227,0.371526535,1.020384745,-0.178738932,-0.179249911,-0.197907689,0.22989484,-1.023657448,-0.608926051,-0.583608649,-0.595283197,0.691025411
431,-0.528211541,0.042762947,0.239727231,-1.091359196,-0.539259568,-0.838572676,-0.810072565,0.028743652,0.555218474,-0.455919768,-0.49742416,0.083992639,-0.012045019,1.19414809
432,-1.165037243,0.790392178,1.174382028,0.789493887,0.630473667,-0.838572676,1.082395397,1.841954376,1.069217766,-0.496657268,-0.513154356,0.33842698,0.21023709,0.909632491
433,-0.676046079,-0.472683293,-0.182374936,-2.136277575,-0.539259568,-0.178738932,-2.702540527,-2.011118413,-0.177712581,-1.901208676,0.205133352,-0.715328024,-0.710357523,-0.721075493
434,-0.676046079,-2.58090485,-2.137827831,-1.091359196,-0.929170646,-0.838572676,-0.494661238,0.330945439,0.087346291,-0.973511531,-0.785260686,2.591202823,2.178335268,0.713641009
435,-0.687417966,0.957563931,1.148539038,-0.255424493,0.240562589,-0.838572676,-0.179249911,0.633147226,-1.756103521,-0.043951967,-0.130067579,0.470146356,2.895304711,-0.691457128
436,-0.494095878,0.251727639,0.420628159,-0.046440817,-0.149348489,1.8007623,-0.810072565,-1.525436969,-0.576924127,-1.417436286,1.565404278,0.655812506,0.487515398,1.415491737
437,0.051754724,0.465335991,0.412013829,1.207461238,1.020384745,-0.178738932,1.082395397,0.708697673,0.623695828,0.027659778,-0.177953426,-0.056731146,-0.13498589,-0.079385629
438,-0.152939252,-0.249787621,-0.173760606,-0.046440817,-0.149348489,-0.178738932,0.136161416,0.028743652,0.6468157,0.655585662,-0.353505897,-0.531813371,-0.550033159,-0.498089296
439,0.245076812,-1.173875925,-1.181637208,-0.88237552,-0.929170646,-0.838572676,-0.179249911,0.633147226,1.067705832,0.701606181,0.300905046,-0.627515107,-0.633641306,-0.575491856
440,-0.198426802,-0.774521181,-0.643241588,-0.046440817,0.240562589,-0.838572676,0.136161416,0.935349014,0.551305699,1.214222021,-0.06566937,-0.575799515,-0.588460883,0.042866644
441,-0.789764954,-0.997416852,-0.626012928,-1.300342872,-0.539259568,-0.838572676,-1.125483892,-0.273458136,0.51660964,-1.184669882,0.797840208,0.523854075,0.372232225,1.063583016
442,2.633173195,-0.184776384,-1.168715713,-0.255424493,-0.929170646,0.481094812,0.136161416,-0.515219566,0.204036869,0.075199448,-0.49742416,-1.411536243,-1.318587645,-0.899164506
443,-0.585070978,0.516416249,0.700593882,0.580510211,1.020384745,0.481094812,-0.179249911,-0.696540638,0.85653911,-1.047000759,-0.704697745,-1.549550737,-1.439161592,-0.11331439
444,1.097968377,0.47462331,0.024368982,-0.255424493,-0.149348489,-0.838572676,0.136161416,0.935349014,0.884844986,2.023677535,-0.641342423,-1.01566095,-0.972738127,-1.609504255
445,-0.801136842,0.753242899,1.00209543,1.834412266,4.139673371,-0.838572676,-0.179249911,0.633147226,-1.299588647,-0.695207003,-0.369496815,0.426239898,0.286953307,0.384411838
446,0.825043076,0.391037434,0.050211972,-0.464408169,-0.539259568,-0.178738932,-0.179249911,-0.197907689,0.725291795,0.900327124,-0.752583592,-1.198299068,-1.132296721,-0.884378508
447,-2.529663747,3.362979717,4.077411215,-0.464408169,-0.149348489,-0.838572676,-0.179249911,0.633147226,-1.075204224,0.957030537,-0.321610967,-0.627515107,-0.633641306,-1.304889918
448,0.370167575,0.22850934,0.071747797,-0.464408169,0.240562589,-0.838572676,-0.494661238,0.330945439,-0.572426855,-0.263900799,0.39667674,-0.583608649,-0.595283197,0.385547641
449,-0.005104714,-1.04849711,-0.970586125,0.371526535,-0.149348489,-0.178738932,0.76698407,0.482046333,-0.76286598,1.267823752,-0.689315177,-0.795730233,-0.780599505,-0.438686761
450,2.428479219,2.578201208,1.471576411,-0.255424493,-0.929170646,-0.838572676,0.76698407,1.539752589,-0.050971093,0.440484186,-0.449451405,-1.147619381,-1.0880213,-1.910982496
451,0.256448699,0.177429082,0.067440632,-0.255424493,-0.929170646,-0.178738932,0.451572743,0.255394992,0.633681611,1.790987229,-0.113642125,-0.88370252,-0.857454954,-1.772740593
452,0.529374,-0.045466589,-0.242675246,0.789493887,-0.929170646,1.140928556,1.397806724,-0.273458136,0.547743604,0.30330765,-0.113642125,-0.927688663,-0.895882678,-0.523479233
453,1.427753116,0.214578361,-0.34174004,-0.88237552,-0.929170646,-0.838572676,-0.179249911,0.633147226,0.52508903,0.190984576,-0.27372512,-0.978766776,-0.940506177,-0.589047075
454,0.756811751,0.595358466,0.26557022,0.580510211,0.240562589,-0.838572676,1.082395397,1.841954376,2.006392815,0.576364248,-0.656811898,-0.451889273,-0.48020887,-1.246685695
455,0.734067976,-0.263718601,-0.522640968,-1.091359196,-0.929170646,-0.838572676,-0.494661238,0.330945439,0.551580216,-0.614352245,-0.752583592,-0.583608649,-0.595283197,0.266399169
456,-1.449334431,-0.2869369,0.28279888,-1.091359196,-0.929170646,-0.838572676,-0.494661238,0.330945439,0.241323708,-1.183301917,-0.465268509,1.128743234,0.900683049,0.734424616
457,1.939488055,0.618576765,-0.160839111,-0.88237552,1.800206902,-0.838572676,-2.3871292,-1.482265285,0.890215875,-0.22239762,-0.785260686,0.655812506,0.487515398,-0.434849621
458,0.427027012,0.084555886,-0.083310142,-0.88237552,-0.929170646,-0.838572676,-0.179249911,0.633147226,-0.025856084,-1.7116463,0.06147581,-0.495795732,-0.518566979,0.593432091
459,-0.198426802,-0.133696126,-0.048852822,-0.464408169,-0.929170646,-0.838572676,0.451572743,1.237550801,-0.253779061,-0.387268985,-0.06566937,0.127978783,0.026382706,0.028091976
460,0.813671189,-0.839532418,-1.086879579,-0.88237552,-0.149348489,-0.838572676,-0.810072565,0.028743652,0.56445968,-1.31525666,-0.689315177,-0.88370252,-0.857454954,-0.152817843
461,-1.142293468,-0.681647984,-0.199603596,-0.88237552,-0.929170646,-0.838572676,-0.179249911,0.633147226,0.01165406,-0.061801076,0.300905046,-0.715328024,-0.710357523,-0.117751056
462,-0.403120778,-1.331760359,-1.082572414,0.162542859,-0.539259568,1.8007623,-0.179249911,-1.266406866,-0.111518964,-1.443093845,-0.752583592,1.567807819,1.284264138,0.592105359
463,-0.016476601,-2.093320569,-1.935391077,-0.464408169,1.020384745,-0.838572676,-1.125483892,-0.273458136,0.04076039,-0.072745911,-0.449451405,-0.223910366,-0.281039089,-0.650479532
464,1.393637453,-1.508219432,-1.926776747,-0.88237552,-0.929170646,-0.838572676,-0.179249911,0.633147226,0.456324487,-1.481844048,-0.752583592,-0.803140942,-0.787073741,-0.181620611
465,-0.562327203,-0.723440923,-0.458033494,1.834412266,1.020384745,1.8007623,1.082395397,-0.748346659,-1.677949134,-0.754916068,0.444562588,-0.407982815,-0.441850761,1.292824839
466,0.665836651,-1.108864688,-1.280702002,-0.464408169,0.240562589,-0.178738932,-0.810072565,-0.65121037,0.183193467,0.425046456,-0.785260686,-0.39985494,-0.434749986,-0.017525131
467,0.108614161,-2.306928921,-2.18089948,-1.300342872,-0.149348489,-0.838572676,-1.440895219,-0.575659923,0.693087664,1.088704816,-0.513154356,-1.110486151,-1.055580503,-0.246144676
468,0.847786851,-1.215668863,-1.448681436,-0.88237552,-0.929170646,0.481094812,-0.810072565,-1.059182783,0.819338996,-1.493667912,-0.353505897,0.347909501,0.218521327,-1.205481499
469,1.22305914,-0.885969016,-1.285009167,-0.046440817,-0.539259568,-0.178738932,0.451572743,0.255394992,0.960968659,1.311449254,-0.449451405,-0.927688663,-0.895882678,-0.727908834
470,0.119986049,-0.133696126,-0.169453441,-1.718310224,-0.929170646,-0.838572676,-1.440895219,-0.575659923,-0.418141993,0.312750726,0.683991824,-1.46173782,-1.362445374,0.171260217
471,-0.926227604,-0.27764958,0.093283622,-1.300342872,-0.539259568,-0.838572676,-1.125483892,-0.273458136,-0.315158653,1.471367324,-0.177953426,-0.8470474,-0.82543185,0.398310187
472,-0.562327203,-2.613410469,-2.211049635,1.834412266,1.410295823,-0.178738932,1.713218051,1.162000354,-0.47738053,-0.452087601,-0.161614879,0.699798649,0.525943122,-0.344196818
473,1.757537854,-0.598062108,-1.220401693,-0.673391844,-0.929170646,-0.838572676,0.136161416,0.935349014,0.789541728,1.560389001,-0.545396914,-1.103633238,-1.049593575,-0.092047357
474,0.074498499,-0.28229324,-0.29005406,-0.464408169,-0.929170646,-0.838572676,0.451572743,1.237550801,0.052640606,-0.895313689,-0.641342423,0.875743223,0.679654019,0.390939653
475,1.495984441,-0.584131128,-1.108415404,-0.88237552,-0.929170646,1.140928556,-1.125483892,-1.482265285,0.838033732,-0.24044996,-0.785260686,-0.355868797,-0.396322262,-0.605506953
476,1.166199702,-1.512863092,-1.844940613,-1.091359196,-0.929170646,-0.838572676,-0.494661238,0.330945439,-0.410138732,0.217732262,-0.130067579,-1.417831361,-1.324087265,0.095942175
477,0.734067976,-0.077972208,-0.35035437,-0.673391844,-0.929170646,-0.838572676,0.136161416,0.935349014,0.654069627,0.632041446,-0.785260686,-0.88370252,-0.857454954,-0.613053765
478,-0.266658127,0.191360061,0.278491715,-1.300342872,-0.929170646,-0.178738932,-1.125483892,-0.877861711,-1.55873987,-0.595096443,2.668777628,-0.531813371,-0.550033159,3.753295034
479,0.210961149,0.702162641,0.571378933,-1.300342872,-0.149348489,-0.838572676,-1.440895219,-0.575659923,-0.492969049,-1.816968366,1.25862199,0.118894688,0.018446545,1.246902211
480,-1.096805918,0.070624906,0.480928469,-2.136277575,-0.929170646,0.481094812,-2.702540527,-2.147109218,-1.447341149,-1.480201252,0.348790893,-0.715328024,-0.710357523,2.299704048
481,-1.074062142,-0.932405615,-0.458033494,-0.88237552,-0.929170646,-0.838572676,-0.179249911,0.633147226,0.475421042,1.653462133,1.641708768,-0.934860317,-0.902148068,-0.936780777
482,-1.074062142,3.910931576,4.034339566,-0.046440817,0.240562589,-0.838572676,0.136161416,0.935349014,0.634471805,-0.508433488,-0.513154356,-1.110486151,-1.055580503,-0.469870734
483,-1.699515957,0.121705164,0.756587026,-1.091359196,-0.929170646,-0.178738932,-0.810072565,-0.65121037,-1.095331876,-0.662142641,0.222167156,-0.839716376,-0.819027229,0.060505072
484,-0.130195477,-0.653786025,-0.557098288,1.834412266,-0.149348489,3.120429787,1.397806724,-1.079329569,0.822691315,-0.516700821,-0.704697745,1.304369068,1.054115485,-0.509023216
485,0.029010949,-1.257461802,-1.177330043,0.162542859,0.240562589,-0.838572676,0.451572743,1.237550801,0.243126731,0.36408273,0.174194401,-1.587480817,-1.472298543,-1.107438798
486,-1.494821981,-0.807026799,-0.182374936,-1.509326548,-0.929170646,1.140928556,-2.071717873,-1.935567967,-0.399066598,-1.520428382,-0.785260686,1.44756309,1.179214435,1.004359624
487,0.862939217,-0.233468917,-0.564188011,0.543253793,0.497962717,-0.203384597,0.49765725,0.30737361,0.024705561,-0.476291018,-0.993046207,-0.936396508,-0.936396508,-0.939779071
488,-0.919779525,0.833140348,1.090969464,0.543253793,0.874086748,-0.203384597,0.232945947,0.107603277,0.243011644,2.387192876,-0.119380796,-0.042048697,-0.042048697,-0.925787681
489,-0.00258365,0.122067505,0.10339217,-0.411856517,-1.00653341,-0.768341812,0.49765725,1.173045051,-0.079291582,0.269496571,1.032269065,-0.233694657,-0.233694657,0.702029452
490,-0.842270014,0.517107973,0.793041118,-0.411856517,-1.00653341,-0.768341812,0.49765725,1.173045051,-0.21917969,0.173222047,-0.238516988,-0.425340616,-0.425340616,-0.211364567
491,-1.139389804,-0.04253269,0.45097524,-0.602878579,0.121838685,-0.768341812,-0.561187963,0.107603277,-0.107357651,1.325157191,-0.873910015,-0.233694657,-0.233694657,-0.232449763
492,-0.403049455,1.294020895,1.256485211,0.161209669,0.121838685,-0.203384597,0.232945947,0.107603277,0.963805483,0.689174818,-0.754773822,0.085715276,0.085715276,-0.123068866
493,1.431342294,1.313772918,0.489595581,-1.366966827,-1.00653341,-0.768341812,-0.825899267,-0.158757166,-0.185860934,-0.530873178,0.31745191,0.149597262,0.149597262,0.6602618
494,-0.093011413,-1.082805924,-0.867633548,-0.220834455,0.121838685,-0.203384597,-0.29647666,-0.291937388,-0.676837442,1.64849313,0.540328676,1.095444138,1.095444138,-0.584741503
495,-0.51931372,0.372259802,0.533733114,-0.029812393,0.121838685,-0.203384597,-0.031765356,-0.092167055,1.984594383,-1.717791339,-0.965995961,-0.179881027,-0.179881027,-0.494176302
496,-0.170520923,-0.305893003,-0.183501792,0.161209669,0.874086748,-0.203384597,-0.29647666,-0.291937388,2.0003972,-0.385635027,-0.648874985,0.64908033,0.64908033,-0.093425077
497,-0.299703441,-0.19396487,-0.034537619,-0.602878579,-0.254285347,-0.768341812,-0.29647666,0.373963721,1.271601637,-0.233727563,0.104287334,0.266482781,0.266482781,-0.796094453
498,-0.415967706,0.174739567,0.324079834,1.116319979,3.506954969,-0.203384597,-0.825899267,-0.691478053,-0.123904558,0.832743477,-0.437077309,-0.872514522,-0.872514522,-0.143726804
499,0.100762364,0.359091786,0.257873535,-0.029812393,0.497962717,-0.768341812,-0.031765356,0.640324164,-0.365091664,-0.651228019,-0.728155229,-0.243647285,-0.243647285,0.275975206
500,-0.390131203,1.899749614,1.758549645,0.925297917,-1.00653341,2.056444262,1.027079857,-0.791363219,-1.095304695,2.056416243,-0.965995961,5.367783442,5.367783442,0.136923372
501,-0.687250993,-1.523934448,-0.983494572,-1.175944765,-0.254285347,0.926529832,-1.88474448,-1.756919827,-1.29109038,-1.104000024,-0.794485887,-0.936396508,-0.936396508,0.041049564
502,0.59165593,-0.365149073,-0.55867082,-0.029812393,-1.00653341,-0.768341812,1.027079857,1.705765938,-1.125456063,0.895878512,2.879095875,-0.881309868,-0.881309868,1.633840027
503,-0.803515259,-0.602173354,-0.161433026,-0.984922703,-0.630409378,-0.768341812,-0.561187963,0.107603277,-0.426922107,0.077254038,2.263343054,-0.553104589,-0.553104589,0.399401808
504,-0.51931372,-1.076221917,-0.680049035,-1.175944765,-1.00653341,-0.768341812,-0.561187963,0.107603277,0.11279328,-0.219270762,0.396876038,-0.616986576,-0.616986576,-0.499915373
505,0.436636909,0.187907583,-0.029020428,-0.793900641,-1.00653341,-0.768341812,-0.031765356,0.640324164,-0.436595926,0.487531763,1.808812581,0.904145363,0.904145363,1.790603979
506,-1.087716797,-0.062284714,0.412354899,1.307342041,0.497962717,-0.203384597,1.556502464,1.10645494,-0.398261445,0.853968721,0.079179525,0.469007195,0.469007195,0.774307436
